Ray 1, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment

Ray 341, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   9.899494171E+01 	 -2.969806099E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   9.899494171E+01 	 -2.969806099E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   9.899494171E+01 	 -2.969806099E+01 	 -3.652845459E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   2.350437790E-01 	 -5.681084991E-01 	 -7.886742949E-01 	   3.652845459E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.042538834E+01 	  2.347744598E+02 	 -2.932672424E+02 	  -3.707459569E-01 	  8.961051702E-01 	  2.440143079E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.951355873E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.363790283E+02 	  5.392085571E+02 	 -2.103681793E+02 	  -3.707459569E-01 	  8.961051702E-01 	  2.440143079E-01 	   3.665611744E-01 	 -7.354508638E-01 	 -5.698639750E-01 	   3.397303249E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -6.858123016E+01 	  4.360585327E+02 	 -3.875318298E+02 	   3.139883578E-01 	 -4.777131379E-01 	 -8.204885721E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.159245888E+02	  -2.438302279E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -1.763532996E+00 	  3.343996887E+02 	 -5.621343384E+02 	   3.139883578E-01 	 -4.777131379E-01 	 -8.204885721E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   2.128031043E+02	  -4.707031727E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   1.875948143E+01 	  3.031752319E+02 	 -6.157634277E+02 	   3.139883578E-01 	 -4.777131379E-01 	 -8.204885721E-01 	                 -                 	-                 	- 	   6.536237486E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 342, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.088944321E+02 	 -1.979856491E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.088944321E+02 	 -1.979856491E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.088944321E+02 	 -1.979856491E+01 	 -3.691701660E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   2.604501247E-01 	 -5.486103296E-01 	 -7.944762111E-01 	   3.691701660E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.191547585E+01 	  2.346745911E+02 	 -2.925742188E+02 	  -4.138428569E-01 	  8.717157245E-01 	  2.623848617E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.919221816E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.506660004E+02 	  5.269376831E+02 	 -2.046035309E+02 	  -4.138428569E-01 	  8.717157245E-01 	  2.623848617E-01 	   4.052816629E-01 	 -7.045558095E-01 	 -5.825357437E-01 	   3.352734182E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -8.059484863E+01 	  4.361573181E+02 	 -3.730750122E+02 	   3.438262343E-01 	 -4.454426467E-01 	 -8.266585469E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   2.037981379E+02	  -4.611249268E-01	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -1.979065418E+00 	  3.343069763E+02 	 -5.620902710E+02 	   3.438262343E-01 	 -4.454426467E-01 	 -8.266585469E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   2.286497355E+02	  -3.704087734E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   2.049422264E+01 	  3.051918030E+02 	 -6.161226196E+02 	   3.438262343E-01 	 -4.454426467E-01 	 -8.266585469E-01 	                 -                 	-                 	- 	   6.536234920E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 343, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.187939301E+02 	 -9.899070740E+00 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.187939301E+02 	 -9.899070740E+00 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.187939301E+02 	 -9.899070740E+00 	 -3.724657288E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   2.859235704E-01 	 -5.282514095E-01 	 -7.994986773E-01 	   3.724657288E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.353158760E+01 	  2.345758514E+02 	 -2.918890381E+02 	  -4.571910203E-01 	  8.446726203E-01 	  2.783962786E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.894315692E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.648171539E+02 	  5.140799561E+02 	 -1.997670746E+02 	  -4.571910203E-01 	  8.446726203E-01 	  2.783962786E-01 	   4.437141418E-01 	 -6.719690561E-01 	 -5.929378867E-01 	   3.309022865E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -9.457138824E+01 	  4.363776855E+02 	 -3.562612000E+02 	   3.730227649E-01 	 -4.126187563E-01 	 -8.310233355E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   1.883149535E+02	  -4.063559532E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -2.202545166E+00 	  3.342039795E+02 	 -5.620413208E+02 	   3.730227649E-01 	 -4.126187563E-01 	 -8.310233355E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   2.476225505E+02	  -3.673536777E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   2.217909622E+01 	  3.072342529E+02 	 -6.163589478E+02 	   3.730227649E-01 	 -4.126187563E-01 	 -8.310233355E-01 	                 -                 	-                 	- 	   6.536233767E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 344, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.286934204E+02 	  4.240491835E-04 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.286934204E+02 	  4.240491835E-04 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.286934204E+02 	  4.240491835E-04 	 -3.751712341E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   3.113758564E-01 	 -5.070712566E-01 	 -8.036938906E-01 	   3.751712341E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.529175949E+01 	  2.344782867E+02 	 -2.912120056E+02 	  -5.005017519E-01 	  8.150600791E-01 	  2.918477058E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.876816855E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.787645721E+02 	  5.006914673E+02 	 -1.958893127E+02 	  -5.005017519E-01 	  8.150600791E-01 	  2.918477058E-01 	   4.816696346E-01 	 -6.378145218E-01 	 -6.009883285E-01 	   3.266178711E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -1.110906219E+02 	  4.367512512E+02 	 -3.363940735E+02 	   4.015024304E-01 	 -3.793506026E-01 	 -8.335999846E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   1.685517800E+02	  -5.102530956E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -2.434100628E+00 	  3.340895691E+02 	 -5.619869385E+02 	   4.015024304E-01 	 -3.793506026E-01 	 -8.335999846E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   2.706248350E+02	  -3.675807476E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   2.380903816E+01 	  3.092943115E+02 	 -6.164729614E+02 	   4.015024304E-01 	 -3.793506026E-01 	 -8.335999846E-01 	                 -                 	-                 	- 	   6.536232729E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 345, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.385929260E+02 	  9.899918556E+00 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.385929260E+02 	  9.899918556E+00 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.385929260E+02 	  9.899918556E+00 	 -3.772866821E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   3.367157876E-01 	 -4.851189256E-01 	 -8.070205450E-01 	   3.772866821E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.721761894E+01 	  2.343819275E+02 	 -2.905433044E+02 	  -5.434731245E-01 	  7.830018401E-01 	  3.025642335E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.866941085E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -1.924417114E+02 	  4.868337708E+02 	 -1.929919434E+02 	  -5.434731245E-01 	  7.830018401E-01 	  3.025642335E-01 	   5.189596415E-01 	 -6.022340059E-01 	 -6.066259742E-01 	   3.224153901E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -1.309825897E+02 	  4.373243408E+02 	 -3.124766846E+02 	   4.291966856E-01 	 -3.457464874E-01 	 -8.344157338E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   1.431957076E+02	  -6.096640587E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -2.673512936E+00 	  3.339628601E+02 	 -5.619266968E+02 	   4.291966856E-01 	 -3.457464874E-01 	 -8.344157338E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   2.989517076E+02	  -3.711464643E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   2.537978745E+01 	  3.113640442E+02 	 -6.164660645E+02 	   4.291966856E-01 	 -3.457464874E-01 	 -8.344157338E-01 	                 -                 	-                 	- 	   6.536234979E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 346, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	   1.484924164E+02 	  1.979941368E+01 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	   1.484924164E+02 	  1.979941368E+01 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	   1.484924164E+02 	  1.979941368E+01 	 -3.788120728E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   3.618507683E-01 	 -4.624529481E-01 	 -8.094450235E-01 	   3.788120728E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	  -1.933531761E+01 	  2.342868195E+02 	 -2.898833313E+02 	  -5.857965946E-01 	  7.486605048E-01 	  3.104025722E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   2.864948806E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	  -2.057845306E+02 	  4.725728760E+02 	 -1.910874023E+02 	  -5.857965946E-01 	  7.486605048E-01 	  3.104025722E-01 	   5.553990006E-01 	 -5.653859973E-01 	 -6.098119617E-01 	   3.182831905E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
   5 	   4 	   5 	   0 	  21 	   0 	 --*- 	----	 --	  -1.554801331E+02 	  4.381669006E+02 	 -2.830284119E+02 	   4.560433328E-01 	 -3.119134009E-01 	 -8.335073590E-01 	   7.688335776E-01 	  3.120211884E-02 	  6.386872530E-01 	   1.103061775E+02	  -3.557274103E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Dichroic ZYZ RF
   6 	   5 	   6 	   0 	  23 	   0 	 --*- 	----	 --	  -2.920719624E+00 	  3.338230591E+02 	 -5.618602295E+02 	   4.560433328E-01 	 -3.119134009E-01 	 -8.335073590E-01 	   0.000000000E+00 	  4.293450117E-01 	  9.031405449E-01 	   3.345283163E+02	  -2.414951324E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 ONFP w/Y TRANS
   7 	   6 	   7 	   0 	   0 	   0 	 *--- 	----	 --	   2.688734055E+01 	  3.134356689E+02 	 -6.163402100E+02 	   4.560433328E-01 	 -3.119134009E-01 	 -8.335073590E-01 	                 -                 	-                 	- 	   6.536233166E+01	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Missed

Ray 347, Branch 1 of 1:
Seg# 	 Prnt 	 Levl 	 In 	 Hit 	 Face 	 XRTS 	DGEF 	 BZ	                 X	                Y	                Z	                 L	                M	                N	                Nx	               Ny	               Nz	          Path To	            Phase	               Exr	              Exi	              Eyr	              Eyi	              Ezr	              Ezi 	         Intensity 	 Comment
   0 	   0 	   0 	   0 	   0 	   0 	 ---- 	----	 --	  -9.899504662E+00 	 -1.583914948E+02 	  2.500000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	                 -                 	-                 	- 	                -	                -	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 Source 8: 
   1 	   0 	   1 	   0 	  12 	   0 	 --*- 	----	 --	  -9.899504662E+00 	 -1.583914948E+02 	  0.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	   0.000000000E+00 	  0.000000000E+00 	  1.000000000E+00 	   2.500000000E+00	  -1.570796371E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 AoI test surface
   2 	   1 	   2 	   0 	  13 	   0 	 -*-- 	----	 --	  -9.899504662E+00 	 -1.583914948E+02 	 -2.622559204E+02 	   0.000000000E+00 	  0.000000000E+00 	 -1.000000000E+00 	  -1.996601932E-02 	 -7.421445251E-01 	 -6.699424386E-01 	   2.622559204E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M1_1K_01um.step
   3 	   2 	   3 	   0 	  16 	   0 	 --*- 	----	 --	   7.151129842E-01 	  2.361578979E+02 	 -3.028676147E+02 	   2.675216645E-02 	  9.943882227E-01 	 -1.023542657E-01 	   0.000000000E+00 	  9.897762537E-01 	  1.426289380E-01 	   3.967760113E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 CS Aperture
   4 	   3 	   4 	   0 	  14 	   0 	 -*-- 	----	 --	   1.140842247E+01 	  6.336322632E+02 	 -3.437804260E+02 	   2.675216645E-02 	  9.943882227E-01 	 -1.023542657E-01 	  -3.063368239E-02 	 -9.646563530E-01 	 -2.617243826E-01 	   3.997174953E+02	   0.000000000E+00	   0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	  0.000000000E+00 	   1.000000000E+00 	 M2_1K_01um.step
